id_all,new_label,question,resolution,statement1,statement2
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+7e53d31d-d9a9-4722-85c0-226c48744cd5+542c6039-1435-4b28-af1f-a269bbf6a09d,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,Always fresh and hot,always fresh
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+8184ff6b-be42-4e80-9f81-b6610724207c+384e7f57-4606-4666-aeb3-e37d554efb35,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,Other people like their coffee,great coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+826ceae3-0ddf-4599-81b9-5171a5c4e1bf+247eb1a2-17e1-45a4-a719-897d8f4c02f8,1,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,convenience closer to home,It's close to home
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+a518adf0-3e36-44ab-a88c-a6031e58000f+1d13f558-bf01-412a-b044-df6f0e0e96f4,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,flavor,addicted to their flavor
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+c2e96aef-135c-4d14-92c0-6dab8ae3698d+19e29a60-8351-4725-b3fa-9a8446ee134d,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,GOOD COFFEE,I Like the coffee and the donuts
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+c2e96aef-135c-4d14-92c0-6dab8ae3698d+23a19177-4a33-44a2-9d86-6ded2fd41939,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,GOOD COFFEE,Love their coffee and sandwiches.
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+d3612542-ba1c-432e-8530-0544da5e2b20+3e509440-8b76-4aa4-8d64-691fda051081,1,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,They have good coffee,I love the taste of their coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+df465937-f309-425e-9b60-8f6a2b2d9f62+834bd427-d777-4e3a-a999-d9307da47690,1,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,To enjoy their donuts,They have donuts too
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+1477bf9f-8090-40f0-9e63-b4cf0fd3f59e+e8f257e9-52a8-4823-8f3a-0ff71c8b04b9+542c6039-1435-4b28-af1f-a269bbf6a09d,0,Please tell us about {{selectedCoffeeName}}. Why do you visit specifically this chain of coffee shops? What works for you?,0,coffee is always the same,always fresh
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+1600dbf7-dbcf-4c2d-8c25-cc8677993bad+2cf1e96f-fdab-4d37-a758-fb6d8c50ca36,1,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,It's great,nothing all is great
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+778f00b5-a9a7-4e9e-a793-86230d619688+2cf1e96f-fdab-4d37-a758-fb6d8c50ca36,1,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,I wouldn't change anything,nothing all is great
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+97510cf1-0f9c-41a2-8a8f-c7046ebf2a0e+8d35b4b6-adb2-4b6d-a4dc-caabf844e4b3,1,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,Lower prices.,Prices
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+9e2212d6-b298-4d21-b747-319ec4e470e1+d309aa77-47e6-44e3-bbe1-cec433b0464c,1,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,Add vegan options,More vegan options
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+bbbe81bd-b022-4fab-9d83-2411c34bb4cc+44eabe71-1bf4-4f78-98b0-608994065c6e,1,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,More seasonal drinks,Carry Seasonal items when advertising is put up.
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+c78957ca-7075-45d7-98aa-1e0f6595827f+ed4e9878-dc2b-4e00-a1fe-30c5cbc021e1,0,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,Provide more food items,More breakfast items
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+630398b7-7ff7-4471-8a60-2e94b8607832+e4c882e8-4ada-41fd-abbf-3a2a1e1321fa+7032d6df-e718-4001-ae35-a68facf977fe,0,"Think again about {{selectedCoffeeName}}. If you could tell their CEO to change anything, what would that be? Please be specific.",0,More tables for seating,Make a more comfortable seating area
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+031c9f92-4a35-4ae5-b539-2c6cdf76ed0a+436ea319-7608-4c55-869c-bac59a4baff9,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,relax before work,To relax
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+1949ee09-2a6b-45ff-882a-3037615c0c49+51fa2738-08d5-4e16-9a4a-b3b0a30b5c35,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,The drinks taste good.,I want to get a delicious drink with caffeine.
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+1c1be1fd-a553-4364-a2e2-3e5b688bb23f+c275fc8f-6167-4cb3-8a61-5fe7c58e6fcd,1,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,higher quality coffee,To get a good coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+3566f7dc-60ca-427c-b6d2-8bc09d6ed5c1+47f60bcd-fef9-4c1c-99b4-baa5142589d8,1,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,ease of getting coffee,getting coffee quickly
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+3898c43d-1a69-48d6-b452-73eee9dfa27f+555e0dd8-a6b1-437e-b04f-92c35e26d070,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Options and atmosphere,I enjoy the atmosphere
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+60433eea-6cea-42f4-a216-8e64b3d5b7c8+6cef417c-9da2-4598-870f-c8cb75d0b018,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Just for morning routine,to get caffeine to wake up in the morning
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+640cac74-a668-46da-80d1-32cdc073ae5e+5b86de7f-f9fa-4e24-8c1c-511ce11ac5d5,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,I want coffee,Because I love their coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+640cac74-a668-46da-80d1-32cdc073ae5e+84e0d60a-f270-4fee-9669-9a38ccdf847a,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,I want coffee,Its morning and I need my coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+640cac74-a668-46da-80d1-32cdc073ae5e+98ab99d5-d22d-40d1-92d2-9fb61e6072a1,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,I want coffee,To get a good cup of coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+71892c74-4ca8-41f4-8303-92657962fe17+a013dada-fb5d-4e52-878f-9f262dcdf4cc,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Great coffee,I think their coffee is superior to what I can brew at home.
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+7eb70d56-c9ac-4f32-a91d-7acddf48d16c+eba5fee6-22b1-4bb6-8ca5-abfde62d8a8a,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,i drink coffee because it helps me staying awake,I'm a caffiene fiend
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+84e0d60a-f270-4fee-9669-9a38ccdf847a+6cef417c-9da2-4598-870f-c8cb75d0b018,1,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Its morning and I need my coffee,to get caffeine to wake up in the morning
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+9884c20e-e576-4fc5-939f-6ac545318387+3566f7dc-60ca-427c-b6d2-8bc09d6ed5c1,1,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Convince of getting coffee on the go.,ease of getting coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+9884c20e-e576-4fc5-939f-6ac545318387+47f60bcd-fef9-4c1c-99b4-baa5142589d8,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,Convince of getting coffee on the go.,getting coffee quickly
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+b919b2c8-1be7-46ca-b9a9-300dd6ec80d3+98ab99d5-d22d-40d1-92d2-9fb61e6072a1,0,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,LOVE COFFEE,To get a good cup of coffee
08e43aa0-ebae-e306-8ba8-a015b79fe4f6+c11bf15a-5a87-4a21-8bdd-8b82c614433f+bbd0102a-e510-4e5b-8e59-26d725c4956a+a6fc1b41-4143-486a-ac53-c664575bd9c6,1,Think about the different reasons why you visit a coffee shop. Please tell us what they are.,0,To drink coffee,To get coffee
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+15e4a5be-f965-a481-f953-f66c2cf36c5f+1ac05845-d363-9567-a4ea-45e73003b4f1,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,It looks dry and bland,To dry looking
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+15e4a5be-f965-a481-f953-f66c2cf36c5f+8efd6114-5e46-8fc6-b771-1e2c7441c14e,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,It looks dry and bland,"Unappetizing, dry"
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+5df72be7-796d-93aa-9e48-038c2bceec1e+7a46b36e-ec77-119a-00a4-618736fdeaee,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,"Bland, no gravy or vegetables","Looks far too dry, no gravy, jelly or vegetables to make it look like a home cooked meal"
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+6edd16f5-628e-5b93-e919-00c73f50600c+8de61c5d-3b20-ae72-8e98-b4b511ffa1b4,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,Funny color and dry,Really dry
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+7a2af8df-4120-c163-6c67-be4858af73d5+9194fd81-800b-2fe7-50eb-17ffd26cac4b,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,Dry and not appealing,It seems rather dry
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+7a2af8df-4120-c163-6c67-be4858af73d5+e87e367b-a5ea-44d4-87ac-10de82eaa15e,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,Dry and not appealing,Does not look appealing
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+8de61c5d-3b20-ae72-8e98-b4b511ffa1b4+9194fd81-800b-2fe7-50eb-17ffd26cac4b,1,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,Really dry,It seems rather dry
0c341d87-133d-4e60-8423-fc03136eeb89+a396d314-b235-4a12-939f-0398dd4f9d23+8de61c5d-3b20-ae72-8e98-b4b511ffa1b4+a7d0dcfa-0854-fcbb-bc41-fced994dc623,0,You did not say that the food in the image looked *healthy*. Why not? Please be as detailed and descriptive as you can.,0,Really dry,The colors of it very dry
0c341d87-133d-4e60-8423-fc03136eeb89+ae950f2c-11c8-4554-9ca7-10ce58a4d22f+31aeefad-34e7-3049-dbab-bd70f4ec0efd+42653c97-4030-1858-5f18-f0f9b9f40f46,1,You said that the food in the image looked  *healthy*. What made you say that? Please be as detailed and descriptive as you can.,0,Ingredient variety,Variety of ingredients for balance
0c341d87-133d-4e60-8423-fc03136eeb89+b835ab77-837b-4bff-93e3-19c1b96d1fe9+004b0207-433e-1d62-f01a-1f84fb331be5+0c8ac484-41d8-98e5-55b6-f6befb094612,0,You said that the food in the image looked  *healthy*. What made you say that? Please be as detailed and descriptive as you can.,0,It looks like it would contain all of the nutrients needed for a healthy dog,It seems really good and healthy
0c341d87-133d-4e60-8423-fc03136eeb89+b835ab77-837b-4bff-93e3-19c1b96d1fe9+9c5d4b1d-3d11-1502-9d4c-cdac346ed551+e33f2595-69b9-7127-123c-f92dfab0ca4c,0,You said that the food in the image looked  *healthy*. What made you say that? Please be as detailed and descriptive as you can.,0,It looks like the Pedigree canned dog food that I feed my own dog,"I mean it looks like dog food, its consistent"
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+00593580-9790-426d-9b9f-1ef572f709f3+a99dae76-05bb-4a38-ab46-cfef542c6085,1,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,she fits the part,She would act well in this role
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+00845556-073b-45d9-8ba0-0ede200b822e+4f589232-b41f-4e94-9221-e6574f522125,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Fantastic actress & funny,She is a classy actress with genuine skill
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+00845556-073b-45d9-8ba0-0ede200b822e+71296971-6da7-4ecd-bd0d-284e205ed7b9,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Fantastic actress & funny,Have seen her in films before and think she's a great actress
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+07591ee1-f6a5-46fa-a1eb-006d09a0b9d2+4c94cd52-3f61-4d1a-8532-214b6e461a04,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,She looked like she'd fit the part,Seeing her in other films she is a good actress & plays a good role model
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+3afff90f-1d51-422a-accc-3ce5933b483f+68845586-0338-4127-add4-3d233e38d2bb,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Interesting,She has a more interesting face
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+71296971-6da7-4ecd-bd0d-284e205ed7b9+d1884480-9aff-4cb3-a39a-d1d02867b041,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Have seen her in films before and think she's a great actress,As i think she is a good actress
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+8850b6f6-9c1e-49bf-bcb5-8e7f2350bee7+65c89c4c-21b1-4609-91c6-f9889f70c5f7,1,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Fun,She looks fun
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+8882e6e6-d12e-4669-ba3e-dedc33720b7c+195f6598-e549-431f-9cb9-f6f91e5b754d,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,I know her,she is the most well-known
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+90e1064c-7046-4582-a17c-1bdb8a8c561b+636294b2-5ee2-4069-bf6e-d5637a1f8342,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,I really like her and she is a very good actress,good actor
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+90e1064c-7046-4582-a17c-1bdb8a8c561b+93a7e33c-14c8-439f-882c-d4fe98005cfc,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,I really like her and she is a very good actress,she is a good actress
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+90e1064c-7046-4582-a17c-1bdb8a8c561b+9fdf3fd0-3b93-4be5-b504-9c66d5f2d875,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,I really like her and she is a very good actress,I like her as an actress and think she would be good for the role as barbie
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+90e1064c-7046-4582-a17c-1bdb8a8c561b+ddb4b910-5c73-4de0-ba97-4a6474ce7db2,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,I really like her and she is a very good actress,I chose Anne Hathaway because she was good in Les Miserables
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+9302c925-aee7-41dc-a93f-3bf9a5551fde+a8aa1218-46f4-4155-a8ad-553a802fce86,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,Seen her in several films,Would attract more people to watch the film as she is a better known actress
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+c5383e22-126b-4818-a575-9cc344d1f2fe+d1884480-9aff-4cb3-a39a-d1d02867b041,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,She's a high quality actress.,As i think she is a good actress
0cbe04eb-aaf9-24c3-c6fb-829f77c216c4+3b0d5611-c649-4d08-8043-3507f682cfa6+cd537d7e-49fa-4d81-b37f-02505b8921a6+fec87791-6ee4-440c-a319-77e5a41e9f4b,0,Please tell us why you chose {{selectedActress}}. Be detailed and specific.,0,she is hot,because she has huge tits and a nice ass
